This time, like all times, is a very good one, if we but know what to do with it.;Ralph Waldo Emerson;time
In dreams the truth is learned that all good works are done in the absence of a caress.;Leonard Cohen;truth
Instinct is intelligence incapable of self-consciousness.;John Sterling;intelligence
I travel to Jakarta, I see what an important country it is. I've been working with them for a year.;Anatoli Boukreev;travel
Friendship, of itself a holy tie, is made more sacred by adversity.;Charles Caleb Colton;friendship
I didn't know a time when there wasn't a war because I spent all my time from the age of two or three to eight in a coal cellar really.;David Bailey;age
It's hard knowing who to trust with your personal life. When you cry in your room at night, you don't always know who to call. So I am very close to my family.;Lady Gaga;trust
When the good lord calls you home, the government ought not come get your home.;Rick Perry;government
My first three years of high school, I wasn't that cool.;Jonathan Bennett;cool
For what can war, but endless war, still breed?;John Milton;war
I'm the one who made many of the bold comments that we'd seen the technologies from AMD as pretty good. Their technology in many areas was leading. But those are transient.;Kevin Rollins;technology
I learned why 'out riding alone' is an oxymoron: An equestrian is never alone, is always sensing the other being, the mysterious but also understandable living being that is the horse.;Jane Smiley;alone
Yeah. I've been pretty fortunate to travel I guess, all around the place.;Ben E. King;travel
There are three roads to ruin women, gambling and technicians. The most pleasant is with women, the quickest is with gambling, but the surest is with technicians.;Georges Pompidou;technology
I'd always been a science fiction enthusiast.;Ivan Reitman;science
Men are what their mothers made them.;Ralph Waldo Emerson;mom
If somebody says no to you, or if you get cut, Michael Jordan was cut his first year, but he came back and he was the best ever. That is what you have to have. The attitude that I'm going to show everybody, I'm going to work hard to get better and better.;Magic Johnson;best
The scientific theory I like best is that the rings of Saturn are composed entirely of lost airline luggage.;Mark Russell;best
Small opportunities are often the beginning of great enterprises.;Demosthenes;great
Marriage encourages the men and women who together create life to unite in a bond for the protection of children.;Jack Kingston;marriage
Nowadays you really have to pump out that blockbuster in order to have the luxury of getting a body of work, and that's sad because the work suffers. Today everything is based on money. The older actors, they inspire me.;Dylan McDermott;sad
I look for people who're passionate, dedicated to the text, and in whom I trust completely.;Greta Scacchi;trust
There is this difference between happiness and wisdom: he that thinks himself the happiest man, really is so but he that thinks himself the wisest, is generally the greatest fool.;Charles Caleb Colton;happiness
You know, every family and every business in California knows what it means to go through tough times.;Carly Fiorina;business
For this reason, to study English literature without some general knowledge of the relation of the Bible to that literature would be to leave one's literary education very incomplete.;Lafcadio Hearn;knowledge
It is just as important that business keep out of government as that government keep out of business.;Herbert Hoover;government
Death borders upon our birth, and our cradle stands in the grave.;Joseph Hall;death
Technology is like water it wants to find its level. So if you hook up your computer to a billion other computers, it just makes sense that a tremendous share of the resources you want to use - not only text or media but processing power too - will be located remotely.;Marc Andreessen;technology
Liberals become indignant when you question their patriotism, but simultaneously work overtime to give terrorists a cushion for the next attack and laugh at dumb Americans who love their country and hate the enemy.;Ann Coulter;work
That a man be willing, when others are so too, as far forth as for peace and defense of himself he shall think it necessary, to lay down this right to all things and be contented with so much liberty against other men, as he would allow other men against himself.;Thomas Hobbes;peace
I have the best husband in the world. He's very involved.;Heidi Klum;best
So, after awhile, you can only get so much happiness from a guy who's drunk come up and tell you you're great.;Rick Derringer;happiness
In order to properly understand the big picture, everyone should fear becoming mentally clouded and obsessed with one small section of truth.;Xun Zi;truth
Human speech is like a cracked kettle on which we tap crude rhythms for bears to dance to, while we long to make music that will melt the stars.;Gustave Flaubert;music
I enjoy life when things are happening. I don't care if it's good things or bad things. That means you're alive.;Joan Rivers;good
It is possible that mankind is on the threshold of a golden age but, if so, it will be necessary first to slay the dragon that guards the door, and this dragon is religion.;Bertrand Russell;religion
The best argument I know for an immortal life is the existence of a man who deserves one.;William James;best
We don't want the efficiency of the federal government and the compassion of the IRS to run our health care.;Todd Akin;health
I have a three-year-old and a four-year-old at home, and my mornings are about just dealing with the fact of that. I oddly enjoy it.;Damian Lewis;home
The President has a wonderful sense of humor, which is one of the reasons it is so much fun to work for him.;Karen Hughes;humor
When people don't understand that the government doesn't have their interests in mind, they're more susceptible to go to war.;Howard Zinn;government
I seem to be getting a lot of things pushed my way that are strong women. It's like people see Hackers and they send me offers to play tough women with guns, the kind who wear no bra and a little tank top. I'd like to play strong women who are also very feminine.;Angelina Jolie;women
When Demetrie got sick, we knew it was our responsibility to take care of her and pay her medical bills. And we embraced that. But the tricky part is, like so many families in the South, we also expected her to use a separate bathroom, to use separate utensils.;Kathryn Stockett;medical
There is a very intimate connection between hypnotic phenomena and religion.;Havelock Ellis;religion
Academics often discount the value of top-rated sports programs in helping to develop a campus life and in contributing to the overall success of a college or university. Like it or not, the sports programs a college or university has are the front page of that university.;James E. Rogers;sports
Physical beauty isn't so impressive to me.;Dita Von Teese;beauty
Our government has kept us in a perpetual state of fear - kept us in a continuous stampede of patriotic fervor - with the cry of grave national emergency.;Douglas MacArthur;patriotism
My illness has taught me something about the nature of humanity, love, brotherhood and relationships that I never understood, and probably never would have. So, from that standpoint, there is some truth and good in everything.;Lee Atwater;nature
The minuses of celebrity include having to live with security and the knowledge that you may be stalked.;Enya;knowledge
Battle is the most magnificent competition in which a human being can indulge. It brings out all that is best it removes all that is base. All men are afraid in battle. The coward is the one who lets his fear overcome his sense of duty. Duty is the essence of manhood.;George S. Patton;fear
The right response to the non-problem of global warming is to have the courage to do nothing.;Christopher Monckton;courage
Five or six hundred heads cut off would have assured your repose, freedom and happiness.;Jean-Paul Marat;happiness
The teacher who is indeed wise does not bid you to enter the house of his wisdom but rather leads you to the threshold of your mind.;Khalil Gibran;teacher
I know that the odds are against a marriage lasting 60 years.;Darrell Royal;marriage
It's amazing how much you can absorb on a film set.;Mia Wasikowska;amazing
Men have a much better time of it than women. For one thing, they marry later for another thing, they die earlier.;H. L. Mencken;time
Never, for the sake of peace and quiet, deny your own experience or convictions.;Dag Hammarskjold;experience
My father I liked, but it was only after his death that I got to know him by writing the play.;Hugh Leonard;death
The past itself, as historical change continues to accelerate, has become the most surreal of subjects - making it possible... to see a new beauty in what is vanishing.;Susan Sontag;change
Radio interoperability is essential for our police, fire, and emergency medical service departments to communicate with each other in times of emergency.;Lucille Roybal-Allard;medical
Well, when you're the youngest of five, parents kind of lose interest more and more through the children. I think my eldest brother was under loads of pressure to do something amazing with his life, but by the time I came around they were like, 'Well, let's hope he doesn't kill a guy.';Chris O'Dowd;amazing
My politics are of a practical kind - the integrity of the country, the supremacy of the Federal government, an honorable peace, or none at all.;Winfield Scott Hancock;politics
It is not only the living who are killed in war.;Isaac Asimov;war
Since having the babies, I realize that 90 percent of losing weight is my diet.;Mariah Carey;diet
Silence is a source of great strength.;Lao Tzu;great
I think if actors don't think of themselves as funny in real life they think they can't do comedy.;Ben Barnes;funny
In high school, I was Mr. Choir Boy. I had solos, I was helping out the tenors with their parts and our choir teacher would ask me what songs we should do.;Lucas Grabeel;teacher
You must become an old man in good time if you wish to be an old man long.;Marcus Aurelius;good
What's great about this country is that America started the tradition where the richest consumers buy essentially the same things as the poorest.;Andy Warhol;great
People who keep stiff upper lips find that it's damn hard to smile.;Judith Guest;smile
If freedom's best friends cannot unify around a realistic, actionable program of fundamental change, one that attracts and persuades a broad majority of our fellow citizens, big change will not come.;Mitch Daniels;freedom
What was past was past. I suppose that was the general attitude.;V. S. Naipaul;attitude
Yes, I am seeking a husband. As soon as the right man asks me, I shall say, It is not good for a woman to live alone.;Anna Held;alone
It is the artist who realizes that there is a supreme force above him and works gladly away as a small apprentice under God's heaven.;Aleksandr Solzhenitsyn;god
If an animal does something, we call it instinct if we do the same thing for the same reason, we call it intelligence.;Will Cuppy;intelligence
We remained at our encampment of this day until the morning of the 7th, when we descended ten miles lower down and encamped on a spot of ground where several thousand Indians had wintered during the past season.;William Henry Ashley;morning
I decided to give acting a serious, committed try, and soon after, I read the script for 'Lovely and Amazing.' The story was beautiful and honest, and the characters struggled with the same insecurities many women - including me - face. I didn't think I had a chance in hell of being in the film, but I knew I had to go for it.;Emily Mortimer;amazing
Our markets have not achieved their great successes as a result of government fiat, but rather through efforts of competing interests working to meet the demands of investors and to fulfill the promises posed by advancing technology.;Arthur Levitt;technology
If people are constantly reading about you, and you're overexposed, they've got no reason to go see your movies. Also, it's not pleasant or nice to have your privacy invaded.;John Cusack;movies
I've written some poetry I don't understand myself.;Carl Sandburg;poetry
In order that all men may be taught to speak the truth, it is necessary that all likewise should learn to hear it.;Samuel Johnson;truth
A leader must have the courage to act against an expert's advice.;James Callaghan;courage
Everything in life that we really accept undergoes a change.;Katherine Mansfield;change
Go to foreign countries and you will get to know the good things one possesses at home.;Johann Wolfgang von Goethe;good
Wisdom not only gets, but once got, retains.;Francis Quarles;wisdom
They needed someone to write a script of The Great Gatsby very quickly for the movie they were making. I took this job so I'd be sure to have some dough to support my family.;Francis Ford Coppola;family
Nor dread nor hope attend a dying animal a man awaits his end dreading and hoping all.;William Butler Yeats;hope
I don't think there's anything they can say about me that I haven't said about myself already. And I would be an absolute total liar, and my fans would not respect me, if I said that my life and my marriage are perfect. But we absolutely love each other we have fun together - it's great.;Mary J. Blige;respect
Famous pivot stories are often failures but you don't need to fail before you pivot. All a pivot is is a change is strategy without a change in vision. Whenever entrepreneurs see a new way to achieve their vision - a way to be more successful - they have to remain nimble enough to take it.;Eric Ries;famous
It may sound ambitious, but I really hope that modern design will spread all around the globe.;Jil Sander;design
I decided he'd changed so much that a whole new book was required and that book actually I can say so was the first to say that the marriage was in trouble and the Prince didn't like at all and my book was being serialized in the Sunday Times over five weeks.;Anthony Holden;marriage
There is nothing happens to any person but what was in his power to go through with.;Marcus Aurelius;power
It ought to be illegal for an artist to marry. If the artist must marry let him find someone more interested in art, or his art, or the artist part of him, than in him. After which let them take tea together three times a week.;Ezra Pound;art
What is important, then, is not that the critic should possess a correct abstract definition of beauty for the intellect, but a certain kind of temperament, the power of being deeply moved by the presence of beautiful objects.;Walter Pater;beauty
Poetry is emotion put into measure. The emotion must come by nature, but the measure can be acquired by art.;Thomas Hardy;poetry
People always ask me if I could live in any other era what would it be, and I tell them none! I feel so lucky to live in an age where technology has changed and continues to change and make life so much more exciting. It keeps everyone young and constantly learning new things.;Nina Garcia;learning
Scar tissue is stronger than regular tissue. Realize the strength, move on.;Henry Rollins;strength
Our government has kept us in a perpetual state of fear - kept us in a continuous stampede of patriotic fervor - with the cry of grave national emergency.;Douglas MacArthur;government
With Hitchcock I had little relationship. I was called to replace Bernard Herrmann, his favorite composer, in Torn Curtain, after the bitter fight between them.;Maurice Jarre;relationship
England is my home. London is my home. New York feels like, if I have to spend a year living in an unfamiliar city, this is a pretty lovely one to spend a year in, but I will be going home at the end of it, certainly.;Daniel Radcliffe;home
The most shocking fact about war is that its victims and its instruments are individual human beings, and that these individual beings are condemned by the monstrous conventions of politics to murder or be murdered in quarrels not their own.;Aldous Huxley;war
So much of what we do as artists is a combination of personal experience and imagination, and how that all creeps into your work is not so linear.;Diana Krall;imagination
The reason men oppose progress is not that they hate progress, but that they love inertia.;Elbert Hubbard;love
Faithful servants never retire. You can retire from your career, but you will never retire from serving God.;Rick Warren;god
Today in America, we are trying to prepare students for a high tech world of constant change, but we are doing so by putting them through a school system designed in the early 20th Century that has not seen substantial change in 30 years.;Janet Napolitano;change
The only time my prayers are never answered is on the golf course.;Billy Graham;sports
In an age when the fashion is to be in love with yourself, confessing to be in love with somebody else is an admission of unfaithfulness to one's beloved.;Russell Baker;age
If you die you're completely happy and your soul somewhere lives on. I'm not afraid of dying. Total peace after death, becoming someone else is the best hope I've got.;Kurt Cobain;peace
When it comes to cars, only two varieties of people are possible - cowards and fools.;Russell Baker;car
It's really very simple, Governor. When people are hungry they die. So spare me your politics and tell me what you need and how you're going to get it to these people.;Bob Geldof;politics
My parents had a wonderful marriage, but it was a very dependent relationship. My mother was entirely dependent on my father because that's how it was in those days.;Erika Slezak;marriage
If you want to give up the admiration of thousands of men for the distain of one, go ahead, get married.;Katharine Hepburn;men
Bad faith likes discourse on friendship and loyalty.;Mason Cooley;friendship
Being famous as a writer is like being famous in a village. It's not really any very heady fame.;Peter Carey;famous
In my mind the city of Ariel is a thorn in Israel's side and a serious obstacle to peace.;Theodore Bikel;peace
It is possible to experience an awakening in this life through realising just how precious each moment, each mental process, and each breath truly is.;Christy Turlington;experience
Having good health, being able to breathe and be happy, that's one of the most beautiful gifts. On top of that, I have the gift to play music and make people happy through that. I'm just telling you from my heart, I'm so in love with life.;Roy Ayers;health
Well, yeah. At a certain point, you've got to be really honest with yourself. Like, 'Why am I doing this? What are my motivations?' Like, if you get into it because you want to be famous? Then you've got a long row to hoe. But if you really feel like it's a labour of love and it's something you're actually legitimately good at, then it's not that hard to keep plugging away.;Will Arnett;famous
The only person who had any control was Jonathan Harris. His character was so flamboyant that he was able to make things happen. My character was fairly one-dimensional, so I had my relationship with Dr. Smith and with the family.;Mark Goddard;relationship
It is better wither to be silent, or to say things of more value than silence. Sooner throw a pearl at hazard than an idle or useless word and do not say a little in many words, but a great deal in a few.;Pythagoras;great
I remember being on film sets when I was younger, and only men got to do the cool action movies. So I thought, 'Maybe I'll get to produce one day and get to do cool stuff too,' which is what happened when we did 'Charlie's Angels.' Starting my production company was a big turning point for me.;Drew Barrymore;movies
Music was always the distraction, so it was the obvious choice to pursue. My dad always said to find a job I love to do, that way it wouldn't feel like a job. So I did that.;Jason Mraz;dad
The movies I made early on may not have been great, but they were all commercially successful.;Christina Ricci;movies
I always said punk was an attitude. It was never about having a Mohican haircut or wearing a ripped T-shirt. It was all about destruction, and the creative potential within that.;Malcolm Mclaren;attitude
Species go extinct because there are historical contraints built into a given body or a given design.;Kevin Kelly;design
I don't think feminism, as I understand the definition, implies the rejection of maternal values, nurturing children, caring about the men in your life. That is just nonsense to me.;Hillary Clinton;men
The East Germans first used biomechanics. This meant that rather than guessing about technique and form, they could apply changes to athletic performance based on science.;Bill Toomey;science
Everything has combined to make my life in New York an amazing experience. I told my manager a few years ago that I wanted to move here and try acting in the theater.;Mariska Hargitay;amazing
Relationships are complicated no matter what style of parenting you choose.;Mayim Bialik;parenting
Her beauty didn't do her any good and she couldn't use it in any positive way or manipulative way. I just hope that people will look and see and believe in that hope of love, that hope of freedom, even if it was just for a limited time.;Diane Kruger;positive
The desire to get married, which - I regret to say, I believe is basic and primal in women - is followed almost immediately by an equally basic and primal urge - which is to be single again.;Nora Ephron;alone
I don't want to be more famous than what I have right now. At least in that sense where people come up to me in the grocery store.;Kathleen Robertson;famous
I'm into mellow dates with really good food.;Lauren Conrad;food
Science investigates religion interprets. Science gives man knowledge which is power religion gives man wisdom which is control.;Martin Luther King, Jr.;science
When I was a child I didn't care about getting an education, and I didn't finish high school.;Mary J. Blige;education
The hardships that I encountered in the past will help me succeed in the future.;Philip Emeagwali;future
I've made movies that we're very successful that we're a complete surprise, and I've made movies that I thought we're going to be very successful that, you know.;Christopher Walken;movies
I know I had my equivalents in Adrian Lester and Lenny James when I was at drama school. I remember David Harewood doing 'Othello' at the National, and Adrian Lester having done Cheek by Jowl's famous 'As You Like It and Company' at the Donmar. Not necessarily performances I saw, but just the fact they happened was massively encouraging.;David Oyelowo;famous
I respect knowledge of the psyche. I would be a therapist if I weren't an entertainer.;Jessica Simpson;respect
With all due respect to lawyers, it's wonderful that you have this intricate knowledge. You break down words to the nth degree. And sometimes I find it rather disgusting. And it goes on and on.;Sonny Bono;knowledge
Conductors' careers are made for the most part with 'Romantic' music. 'Classic' music eliminates the conductor we do not remember him in it.;Igor Stravinsky;romantic
Summer bachelors, like summer breezes, are never as cool as they pretend to be.;Nora Ephron;cool
I can't just say one time of the year I'm going to do something different. I have to commit to a lifestyle behavioral change and just try to be a little bit better today than I was yesterday.;Gabrielle Union;change
Pride, envy, avarice - these are the sparks have set on fire the hearts of all men.;Dante Alighieri;men
Christmas is a time when kids tell Santa what they want and adults pay for it. Deficits are when adults tell the government what they want - and their kids pay for it.;Richard Lamm;government
Music is a higher revelation than all wisdom and philosophy.;Ludwig van Beethoven;wisdom
An archaeologist is the best husband a woman can have. The older she gets the more interested he is in her.;Agatha Christie;best
The time I burned my guitar it was like a sacrifice. You sacrifice the things you love. I love my guitar.;Jimi Hendrix;time
Love and fear. Everything the father of a family says must inspire one or the other.;Joseph Joubert;fear
The only thing that stands between a man and what he wants from life is often merely the will to try it and the faith to believe that it is possible.;David Viscott;faith
Mom spent the time that she was supposed to be a kid actully raising children, her younger brother and younger sister. She was tough as nails and did not suffer fools at all. And the truth was she could not afford to. She spoke the truth, bluntly, directly, and without much varnish. I am her son.;Chris Christie;mom
A garden is a grand teacher. It teaches patience and careful watchfulness it teaches industry and thrift above all it teaches entire trust.;Gertrude Jekyll;patience
Each morning sees some task begun, each evening sees it close Something attempted, something done, has earned a night's repose.;Henry Wadsworth Longfellow;morning
I had a non-existent knowledge of Queen Victoria's early years. Like everyone else, I thought of her as an old lady dressed in black. My mom had told me about her, though, that she had a very loving relationship with Albert, that they had lots of kids, and that he died young.;Emily Blunt;relationship
The natural effect of sorrow over the dead is to refine and elevate the mind.;Washington Irving;sympathy
But at the beginning it was clear to me that concrete poetry was peculiarly suited for using in public settings. This was my idea, but of course I never really much got the chance to do it.;Ian Hamilton Finlay;poetry
I think to be - for me to be an American is - you know, it's one of the greatest things in the world for - you know, for me just because I've been able to grow up with everything. The freedom. You know, in my eyes this is the greatest country in the world.;Michael Phelps;freedom
Less is more.;Ludwig Mies van der Rohe;architecture
I also urge the Obama administration - both on its own and in cooperation with other responsible governments around the world - to use all legal means necessary to shut down WikiLeaks before it can do more damage by releasing additional cables. WikiLeaks' activities represent a shared threat to collective international security.;Joe Lieberman;legal
Be modest, humble, simple. Control your anger.;Abraham Cahan;anger
Should I perchance still feel after my death, I would no longer have any doubt, but I would most certainly give the lie to anyone asserting before me that I was dead.;Giacomo Casanova;death
Now on Friday nights, if I want to go hang out with friends, I go hang out with friends. If I want to stay in and be in the hot tub and have people over to watch movies, I do that.;Demi Lovato;movies
He didn't want to tell his son what to do, but told me to write the president a letter. I didn't name a country, but there are many countries we have a fragile relationship with.;George Herbert Walker;relationship
The Christian fear of the pagan outlook has damaged the whole consciousness of man.;David Herbert Lawrence;fear
On bad days, I think I'd like to be a plastic surgeon who goes to Third World countries and operates on children in villages with airlifts, and then I think, 'Yeah, right, I'm going to go back to undergraduate school and take all the biology I missed and then go to medical school.' No. No.;Tama Janowitz;medical
Resignation is the courage of Christian sorrow.;Alexandre Vinet;courage
There was great leadership in this country at the time of World War II. There was also unrelenting resolve at home, in America's factories and on the farms, in the cities and the country.;Bob Feller;leadership
I can speak Esperanto like a native.;Spike Milligan;funny
We are apt to forget that children watch examples better than they listen to preaching.;Roy L. Smith;parenting
I dream about 'Cheers.' Like when you go on a diet and you dream of pizza. I always think of those wonderful years. I loved working on it.;George Wendt;diet
The fear for a network is the viewer gets tired of you. Not that you lost any credibility, but they get tired of you.;Terry Bradshaw;fear
Money is such an amazing teacher: What you choose to do with your money shows whether you are truly powerful or powerless.;Suze Orman;money
Most young people have tremendous respect for older people's views.;Dennis Prager;respect
Grieve not, then, if your sons seem to desert you, but rejoice, rather, seeing the will of God done gladly.;Jim Elliot;god
I don't know what I would have done without believing in God. His support gives me power and energy to continue to be optimistic, to smile, not to be depressed. Sometimes, if things are not going so well, I don't cry. I say maybe it's meant to be.;Ofra Haza;power
Men should only believe half of what women say. But which half?;Jean Giraudoux;women
Happiness is not a possession to be prized, it is a quality of thought, a state of mind.;Daphne du Maurier;happiness
When you are learning about a martial art, it is about respect.;Jackie Chan;respect
I just don't know how to deal with so many people giving me that much affection. I never had that in my life.;Tupac Shakur;life
Thankfully, I have my mom and a small group of close friends who are there for me 24/7 and whom I can trust and depend on.;Christina Aguilera;mom
Being the only man in the household with my mom definitely helped me grow up fast.;LeBron James;mom
If one advances confidently in the direction of his dreams, and endeavors to live the life which he has imagined, he will meet with success unexpected in common hours.;Henry David Thoreau;dreams
With the song 'This Christmas' I wanted to do something that was kind of different. I mean, Donny Hathaway is an amazing artist. So I wanted to bring my flavor to the song so when people over the age of 45 or 50 hear it they'll be like 'OK, he did his thing with that record.' It's like I can appeal to everybody and not just a younger demographic.;Chris Brown;age
We believe that what we possess we don't ultimately own. God is merely entrusting it to us. And one of the conditions of that trust is that we share what we have with those who have less. So, if you don't give to people in need, you can hardly call yourself a Jew. Even the most unbelieving Jew knows that.;Jonathan Sacks;trust
Too many athletes are living in a tiny window. They have no vision for themselves - what they can be outside of football and what they can mean to a community. They just don't know any better. My hopes and dreams are unlimited.;Junior Seau;dreams
If I could wake up in a different place, at a different time, could I wake up as a different person?;Chuck Palahniuk;time
One of the things I like about when I tour sometimes is that occasionally you'll see a dad there with his 12-year-old son and they're both enjoying it.;Tim Vine;dad
You've got to have dreams to keep you going.;Steve Waugh;dreams
My past is my wisdom to use today... my future is my wisdom yet to experience. Be in the present because that is where life resides.;Gene Oliver;wisdom
Pop stardom is not very compelling. I'm much more interested in a relationship between performer and audience that is of equals. I came up through folk music, and there's no pomp and circumstance to the performance. There's no, like, 'I'll be the rock star, you be the adulating fan.';Ani DiFranco;music
Just trust yourself, then you will know how to live.;Johann Wolfgang von Goethe;trust
Strength is one of those things you're supposed to have. You don't feel that you have it at the time you're going through it.;Joan Didion;strength
Everybody, sooner or later, will have to go under the knife. Let's hope they make out as well as I did.;Bobby Darin;hope
The only way that we're going to feel secure in this country again and that we're going to feel good about ourselves is if we use these systems we've put into place to create positive change around the world. I really believe we can do that.;John Perkins;positive
I love Sweden. The entire world should be like Sweden. They all like to drink and get naked, and the women are hot. I can't think of a better nation on the planet.;Drew Curtis;women
The hope and change the Democrats had in mind was nothing more than a retread of the failed and discredited socialist policies that have been the enemy of freedom for centuries all over the world. I fear America is teetering towards tyranny.;Jim DeMint;hope
Concentrate all your thoughts upon the work at hand. The sun's rays do not burn until brought to a focus.;Alexander Graham Bell;work
Illegal immigration costs taxpayers $45 billion a year in health care, education, and incarceration expenses.;Ric Keller;health
My father was a writer and an acting teacher.;Noah Hathaway;teacher
Ah, the power of two. There's nothing quite like it. Especially when it comes to paying utility bills, parenting, cooking elaborate meals, purchasing a grown-up bed, jumping rope and lifting heavy machinery. The world favours pairs. Who wants to waste the wood building an ark for singletons?;Sloane Crosley;parenting
Cleanliness becomes more important when godliness is unlikely.;P. J. O'Rourke;funny
I believe every chess player senses beauty, when he succeeds in creating situations, which contradict the expectations and the rules, and he succeeds in mastering this situation.;Vladimir Kramnik;beauty
I don't think that there's been one example in history where somebody has openly talked about their personal life and it's done them any good.;Rashida Jones;history
I look at 'Death Proof' and realize I had too much time.;Quentin Tarantino;death
Let no one weep for me, or celebrate my funeral with mourning for I still live, as I pass to and fro through the mouths of men.;Quintus Ennius;men
A star on a movie set is like a time bomb. That bomb has got to be defused so people can approach it without fear.;Jack Nicholson;fear
A poet is, before anything else, a person who is passionately in love with language.;W. H. Auden;love
We went to a small lake, Bass Lake. It was beautiful. It was perfectly still when we got there in the morning. The fog was lifting off the water. It was just magical. And we did catch some fish, 13 fish.;Jennifer Granholm;morning
You ask me if I will not be glad when the last battle is fought, so far as the country is concerned I, of course, must wish for peace, and will be glad when the war is ended, but if I answer for myself alone, I must say that I shall regret to see the war end.;George Armstrong Custer;alone
Success has always been a great liar.;Friedrich Nietzsche;success
I've tried to reduce profanity but I reduced so much profanity when writing the book that I'm afraid not much could come out. Perhaps we will have to consider it simply as a profane book and hope that the next book will be less profane or perhaps more sacred.;Ernest Hemingway;hope
Unseasonable kindness gets no thanks.;Thomas Fuller;thankful
I do like dating cynics - they tend to be incredibly funny.;Chris Pine;dating
Trust me, the only real way to understand 'Chic' is in highfalutin terms. Our chord progressions were based on European modal melodies. I made those early 'Chic' records to impress my jazz friends.;Nile Rodgers;trust
You must not lose faith in humanity. Humanity is an ocean if a few drops of the ocean are dirty, the ocean does not become dirty.;Mahatma Gandhi;society
An evil life is a kind of death.;Ovid;death
I certainly believe that improving our intelligence is of important national interest.;Jeff Sessions;intelligence
The man who has no imagination has no wings.;Muhammad Ali;imagination
I see people who talk about America, and then undermine it by not paying attention to its soul, to its poetry. I see polarization, reductionism and superficiality.;Azar Nafisi;poetry
I'm not only a lawyer, I have a post doctorate degree in federal tax law from William and Mary. I work in serious scholarship and work in the United States federal tax court. My husband and I raised five kids. We've raised 23 foster children. We've applied ourselves to education reform. We started a charter school for at-risk kids.;Michele Bachmann;education
I don't know what the secret to longevity as an actress is. It's more than talent and beauty. Maybe it's the audience seeing itself in you.;Joan Blondell;beauty
My theory has always been, that if we are to dream, the flatteries of hope are as cheap, and pleasanter, than the gloom of despair.;Thomas Jefferson;hope
Instead, it appears to be a particular mark of beauty that it is considered with tranquil satisfaction that it pleases if we also do not possess it and we are still far removed from demanding to possess it.;Moses Mendelssohn;beauty
From the errors of others, a wise man corrects his own.;Publilius Syrus;wisdom
Those things that nature denied to human sight, she revealed to the eyes of the soul.;Ovid;nature
Since the goal of my programs is to show audiences how humor can both help them heal as well as deal with not-so-funny stuff, I decided to discuss the events of the previous week, the pain all of us were feeling, and how humor and some laughter might be beneficial.;Allen Klein;humor
I put the costume on and said 'It's not very comfortable, but it looks amazing,' so it's all good.;Chris Hemsworth;amazing
He taught me never to smile, which helps me when I visit disaster sites.;Emo Philips;smile
Our society strives to avoid any possibility of offending anyone - except God.;Billy Graham;society
Watergate provides a model case study of the interaction and powers of each of the branches of government. It also is a morality play with a sad and dramatic ending.;Bob Woodward;sad
I don't think that a leader can control, to any great extent, his destiny. Very seldom can he step in and change the situation if the forces of history are running in another direction.;Richard M. Nixon;change
Anyone who saw Nagasaki would suddenly realize that they'd been kept in the dark by the United States government as to what atomic bombs can do.;Lawrence Ferlinghetti;government
Clearly romantic comedy is my franchise genre, I don't mind saying that, it's true. I love doing them and hopefully always will do them.;Meg Ryan;romantic
Indiana Jones is very much an old-world kind of hero. He doesn't really have any kind of superpower or rely on any kind of technology to help him out of things.;Jamie Bell;technology
The biggest danger to the European Union comes not from those who advocate change, but from those who denounce new thinking as heresy. In its long history Europe has experience of heretics who turned out to have a point.;David Cameron;history
How much time he saves who does not look to see what his neighbor says or does or thinks.;Marcus Aurelius;time
In too many instances, the march to globalization has also meant the marginalization of women and girls. And that must change.;Hillary Clinton;women
I could not tell you the date of my mother's death. I could not tell you the date of my dad's death. These are not dates that I find significant.;O. J. Simpson;dad
I hope for nothing. I fear nothing. I am free.;Nikos Kazantzakis;hope
In the Lord's Prayer, the first petition is for daily bread. No one can worship God or love his neighbor on an empty stomach.;Woodrow Wilson;god
All we can do when we think of kids today is think of more hours of school, earlier age at the computer, and curfews. Who would want to grow up in that world?;James Hillman;age
There can be no peace in the world so long as a large proportion of the population lack the necessities of life and believe that a change of the political and economic system will make them available. World peace must be based on world plenty.;John Boyd Orr;change
Should we have background checks, waiting periods? To drive a car you have to pass a test that shows you know how to drive your car safely, you should have to do the same thing with guns.;Michael D. Barnes;car
The fact that food plays such an important part in my films has everything to do with my family.;Martin Scorsese;food
I've never dreamed of being famous. The idea of it really scares me.;Jeremy London;famous
What with making their way and enjoying what they have won, heroes have no time to think. But the sons of heroes - ah, they have all the necessary leisure.;Aldous Huxley;time
The mark of a great player is in his ability to come back. The great champions have all come back from defeat.;Sam Snead;great
I come into the peace of wild things who do not tax their lives with forethought of grief... For a time I rest in the grace of the world, and am free.;Wendell Berry;peace
Christmas is, of course, the time to be home - in heart as well as body.;Garry Moore;home
Sure, I have friends, plenty of friends, and they all come around wantin' to borrow money. I've always been generous with my friends and family, with money, but selfish with the important stuff like love.;Richard Pryor;family
The ideal form of government is democracy tempered with assassination.;Voltaire;government
I like doing accents and I like learning as much as I can learn.;Jaime King;learning
For me the greatest beauty always lies in the greatest clarity.;Gotthold Ephraim Lessing;beauty
That's the definition of 'success' for the modern Democrat Party. As many people dependent on government as possible is the objective.;Rush Limbaugh;success
